No.,Time,Source,Destination,Protocol,Length,NOT HACKED,TIME_DIFF,RESULT
1081,0.36691,192.168.164.87,192.168.164.1,TCP,114,60418  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1082,0.36691,192.168.164.87,192.168.164.1,TCP,114,60445  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1083,0.36691,192.168.164.87,192.168.164.1,TCP,114,60405  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1084,0.36691,192.168.164.87,192.168.164.1,TCP,114,60446  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1085,0.36691,192.168.164.87,192.168.164.1,TCP,114,60447  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1086,0.36691,192.168.164.87,192.168.164.1,TCP,114,60411  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1087,0.36691,192.168.164.87,192.168.164.1,TCP,114,60449  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1088,0.36691,192.168.164.87,192.168.164.1,TCP,114,60454  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1089,0.36691,192.168.164.87,192.168.164.1,TCP,114,60424  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1090,0.36691,192.168.164.87,192.168.164.1,TCP,114,60451  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1091,0.36691,192.168.164.87,192.168.164.1,TCP,114,60458  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1092,0.36691,192.168.164.87,192.168.164.1,TCP,114,60413  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1093,0.36691,192.168.164.87,192.168.164.1,TCP,114,60380  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1094,0.36691,192.168.164.87,192.168.164.1,TCP,114,60426  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1095,0.36691,192.168.164.87,192.168.164.1,TCP,114,60400  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000337,HACKED
1096,0.367247,192.168.164.87,192.168.164.1,TCP,114,60382  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1097,0.367247,192.168.164.87,192.168.164.1,TCP,114,60384  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1098,0.367247,192.168.164.87,192.168.164.1,TCP,114,60416  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1099,0.367247,192.168.164.87,192.168.164.1,TCP,114,60388  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1100,0.367247,192.168.164.87,192.168.164.1,TCP,114,60402  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1101,0.367247,192.168.164.87,192.168.164.1,TCP,114,60406  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1102,0.367247,192.168.164.87,192.168.164.1,TCP,114,60408  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000197,HACKED
1103,0.367444,192.168.164.87,192.168.164.1,TCP,114,60410  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1104,0.367444,192.168.164.87,192.168.164.1,TCP,114,60412  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1105,0.367444,192.168.164.87,192.168.164.1,TCP,114,60414  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1106,0.367444,192.168.164.87,192.168.164.1,TCP,114,60420  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1107,0.367444,192.168.164.87,192.168.164.1,TCP,114,60428  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1108,0.367444,192.168.164.87,192.168.164.1,TCP,114,60430  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1109,0.367444,192.168.164.87,192.168.164.1,TCP,114,60432  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1110,0.367444,192.168.164.87,192.168.164.1,TCP,114,60452  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1111,0.367444,192.168.164.87,192.168.164.1,TCP,114,60525  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1112,0.367444,192.168.164.87,192.168.164.1,TCP,114,60539  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1113,0.367444,192.168.164.87,192.168.164.1,TCP,114,60492  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
1114,0.367444,192.168.164.87,192.168.164.1,TCP,114,60515  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
